,2019-02-18,2019-06-10,2018-11-01,2018-12-03,2019-07-12,2019-08-13,2018-09-14,2019-03-22,2019-04-23,2019-05-25,2019-07-28,2018-09-30,2019-06-26,2019-08-29,2019-03-06,2019-04-07,2019-05-09,2018-10-16,2018-11-17,number,groups,type,PC_1_45%,PC_2_20%,PC_3_16%,geometry
32,0.19195,0.1946,0.21039999999999998,0.23399999999999999,0.1907,0.17785,0.24180000000000001,0.2091,0.24305,0.28215,0.17160000000000003,0.2374,0.18464999999999998,0.17535,0.18605,0.18805,0.21225,0.2284,0.2379,32,пары,TT,-2.4665408625924226,-2.7042024153707396,2.1651879733226953,"POLYGON ((44.31222327186659 44.7779678761786, 44.31300164616732 44.77808949304505, 44.31464705550155 44.77777781701531, 44.31581997290122 44.77750713696752, 44.31693028623449 44.77732376927053, 44.31894260276047 44.77721885592214, 44.31986513519997 44.77729743621236, 44.32055955231483 44.7775792827463, 44.32092479936849 44.77793225054786, 44.32164488339109 44.77777574889122, 44.32281623141211 44.77763653591921, 44.32375844311756 44.77778828380904, 44.32432788966477 44.77823014852527, 44.32499926534639 44.77873107876006, 44.32559095254113 44.77902690386085, 44.32628660833185 44.779206407516, 44.32675756116413 44.77929688366452, 44.32888099872356 44.77846162670703, 44.37755272237558 44.75415231944642, 44.37255670559886 44.74951346156072, 44.35157454835202 44.75951089687297, 44.35126602586082 44.75958222731296, 44.35035666833641 44.75834927021017, 44.35013266110349 44.75820183048686, 44.3496403448173 44.75819902791127, 44.34873579493618 44.75836927139031, 44.3474831719102 44.75847905335948, 44.34627074685979 44.75866213431021, 44.34532465823973 44.75887596253113, 44.34408889373146 44.75930736736159, 44.34375604450775 44.7597147177542, 44.34366985299467 44.7600796354178, 44.34296675115915 44.76057255409015, 44.3428413476497 44.76077646378672, 44.34349084575418 44.76139409304569, 44.34419909022898 44.76226053663876, 44.34442243661891 44.76246645015552, 44.34442061835677 44.76262722135532, 44.34083941864125 44.76453233248206, 44.3434027887473 44.76690401047391, 44.34338644947213 44.76698796141395, 44.34329313265424 44.76707512385149, 44.34158081653896 44.76789840503935, 44.34162511096768 44.76806309601448, 44.34160835367845 44.76818358551847, 44.34157612575278 44.76831129407274, 44.34152896677072 44.76839872115792, 44.34034756213765 44.76899117963665, 44.33993514217742 44.76917150287883, 44.33868902601676 44.76958817214726, 44.33826683875347 44.76972458330224, 44.33781429114546 44.76982427562211, 44.33742446355343 44.76982201459526, 44.33698309209098 44.7698413777448, 44.33607899387114 44.76995305724521, 44.33502900696154 44.77026120285874, 44.33429677825641 44.77059311624515, 44.33350282025326 44.7709392811643, 44.33216840938994 44.77144306274489, 44.33155263752501 44.77168245930471, 44.33099790826214 44.77196605960566, 44.33082497317369 44.77206005358391, 44.32950492968673 44.7726479329198, 44.32825548582312 44.7731174532858, 44.32801621825094 44.77317999276826, 44.32793666711142 44.77318317876949, 44.32783413873672 44.77317709417588, 44.32769324439727 44.77316164833315, 44.32739443546189 44.77305026521558, 44.32724220237972 44.77290685778589, 44.3271420717855 44.77269432883092, 44.32703329537019 44.7723428922065, 44.32695118057323 44.77234606241469, 44.32687813636851 44.77245160143656, 44.32681039123311 44.7725425551598, 44.32666040328565 44.77264764045038, 44.3152180023246 44.77635065450647, 44.31222327186659 44.7779678761786))"
33,0.20825,0.33480000000000004,0.2061,0.2642,0.2102,0.1854,0.1971,0.2886,0.7599,0.86215,0.1748,0.2201,0.1874,0.18264999999999998,0.2404,0.5547500000000001,0.8829,0.19735,0.2028,33,яровые,TT,0.18078371430662762,-1.867660038183901,-1.8399787140223491,"POLYGON ((44.23648684928892 44.68382535992826, 44.227035184012 44.68894339923938, 44.23899710372366 44.70022011295737, 44.24353907812753 44.69766313814961, 44.24635017527279 44.6966000899506, 44.24932273462904 44.69572074225782, 44.23648684928892 44.68382535992826))"
34,0.2116,0.3633,0.1984,0.2296,0.2176,0.1924,0.2099,0.307,0.7898000000000001,0.8693000000000001,0.1805,0.2289,0.1944,0.1955,0.2439,0.6501,0.8984000000000001,0.2056,0.203,34,яровые,TT,0.43321919715128,-1.539645864150064,-1.7672727734600207,"POLYGON ((44.22635343200552 44.68936266697218, 44.22056392671224 44.6924951216322, 44.23232868384024 44.70391734765645, 44.23860411219664 44.70049521018324, 44.22635343200552 44.68936266697218))"
35,0.206,0.3639,0.2142,0.2324,0.2305,0.271,0.2851,0.2647,0.5997,0.8334,0.26030000000000003,0.28,0.2077,0.2726,0.2026,0.35960000000000003,0.8137000000000001,0.2599,0.2172,35,яровые,TT,0.05855920471791433,0.6484868331924502,0.10267232115429673,"POLYGON ((44.21427111566992 44.72294232441694, 44.21477590763396 44.72351584407414, 44.21617621929675 44.72457785934669, 44.21794555989914 44.72260213105763, 44.22121092597269 44.7191310750436, 44.22252016195298 44.71780988338551, 44.22811407853187 44.71492450451372, 44.22912881197259 44.71453670956664, 44.23005811513814 44.71402043411614, 44.23424879482313 44.7117903405673, 44.24520072113226 44.70660125886477, 44.23953307319098 44.70115549562958, 44.21942610379018 44.71198232143531, 44.21335348155648 44.71539017830068, 44.20954176191905 44.71831641656225, 44.21281732827769 44.72167163019184, 44.21368346110209 44.72129756520697, 44.21405284829484 44.72127087474952, 44.21458148527267 44.72159607713827, 44.21506715238145 44.72206714783457, 44.21522680378702 44.72238981046807, 44.21427111566992 44.72294232441694))"
36,0.2868,0.4004,0.2912,0.35950000000000004,0.1796,0.2,0.2048,0.4332,0.7535000000000001,0.8213,0.1885,0.1902,0.2559,0.198,0.32980000000000004,0.5304,0.8304,0.2569,0.3209,36,озимые,TT,1.9538378640586118,-1.1927921265457402,-1.2947124298779127,"POLYGON ((44.24683497366735 44.70702131468676, 44.25209559717775 44.71193784639286, 44.2622894506716 44.7078128280773, 44.25645991672065 44.70207087260138, 44.25601641705288 44.70229454250421, 44.25572745489566 44.70245344294473, 44.25559396897571 44.70247449791345, 44.25537916635449 44.70244386423967, 44.25522743595994 44.70228939987975, 44.2547709370826 44.70192831367419, 44.25342254863925 44.70239454831476, 44.24854068530706 44.70508853639922, 44.24804069370646 44.70571376143804, 44.24782761297042 44.70634087426615, 44.24683497366735 44.70702131468676))"
37,0.26465000000000005,0.37239999999999995,0.29815,0.34695,0.22125,0.19435,0.1979,0.4081,0.7041999999999999,0.77795,0.18314999999999998,0.18985000000000002,0.2451,0.19619999999999999,0.34345000000000003,0.52915,0.7082,0.26034999999999997,0.28590000000000004,37,озимые,TT,1.5006355529051463,-1.2514671070360954,-0.9709943042747659,"POLYGON ((44.2525424732741 44.71225502978761, 44.25475370991189 44.71405271042389, 44.2560501730143 44.71525972709041, 44.25754101671766 44.71730114031766, 44.26136202942532 44.71506034064051, 44.26220558620046 44.71481731077402, 44.26264122997937 44.71441085871357, 44.26307575469176 44.71409209753606, 44.26348217657839 44.71437243538266, 44.26750612858558 44.7126662447838, 44.26289342635879 44.70826984404835, 44.26275107347249 44.70818122527504, 44.26257695769376 44.70817279279074, 44.26244308975325 44.70822308657138, 44.26229953095414 44.70822946765443, 44.2525424732741 44.71225502978761))"
38,0.26930000000000004,0.3754,0.2933,0.33740000000000003,0.196,0.2002,0.19399999999999998,0.4206,0.6839000000000001,0.7782,0.1904,0.1945,0.2213,0.187,0.35700000000000004,0.6343,0.7492000000000001,0.2629,0.33840000000000003,38,озимые,TT,1.9683177022731013,-1.3908024394840137,-1.1055155439985773,"POLYGON ((44.25866218072663 44.71980421184978, 44.26082036037686 44.71896312898016, 44.26197899821057 44.71974164911277, 44.2707578139977 44.71571635188008, 44.26781113770206 44.71286187113203, 44.2571807355221 44.71782134175205, 44.25866218072663 44.71980421184978))"
39,0.2005,0.3393,0.2233,0.2474,0.2026,0.2068,0.223,0.2954,0.449,0.5933,0.1956,0.2428,0.2046,0.1992,0.3048,0.4594,0.4293,0.2235,0.304,39,яровые,TT,-0.31951119143137047,-1.3993852045739326,0.5716574911843142,"POLYGON ((44.27047623567326 44.71589726136197, 44.27176146744365 44.71721182518229, 44.27176055081112 44.71728490246132, 44.27172929906929 44.71732489889041, 44.27097798783353 44.71756858790303, 44.27099788986872 44.71761621897576, 44.27311779652678 44.71981126227811, 44.27377651605517 44.71959620375993, 44.27469773595486 44.71929145500977, 44.27078065606649 44.715733854983, 44.27047623567326 44.71589726136197))"
40,0.1977,0.19905,0.24935000000000002,0.248,0.17215,0.18095,0.2897,0.2308,0.27040000000000003,0.28055,0.16760000000000003,0.29300000000000004,0.1972,0.18405,0.26375000000000004,0.24330000000000002,0.2512,0.27849999999999997,0.20205,40,пары,TT,-1.5513237282899168,-2.7430427696924156,3.45592081976096,"POLYGON ((44.26683845460986 44.702026520645, 44.26085597791953 44.70509399749766, 44.26075192661725 44.70521756557405, 44.26067740678533 44.70543633299079, 44.26067545335821 44.70558979521248, 44.26092819030018 44.70586183919362, 44.26792113591443 44.71246975421396, 44.26940043934723 44.71138297964315, 44.27027975048252 44.71073450691168, 44.27173045918307 44.70987773124001, 44.27269378514864 44.70926814416823, 44.27388461473608 44.70828909820769, 44.27271506363041 44.70715982824741, 44.27278471400665 44.70712190307852, 44.27332388775105 44.70662106067354, 44.27339669316206 44.7065356510845, 44.27343855082134 44.70646648829486, 44.27343694888798 44.70638974067896, 44.27338658105865 44.706319991126, 44.27112576239792 44.70457168364235, 44.27026459586286 44.70378419298746, 44.26967708051673 44.70323962095219, 44.26860925712364 44.70218404179636, 44.2684148493842 44.70216087158666, 44.26756190096179 44.70235272933647, 44.26743875809365 44.70236655615614, 44.26683845460986 44.702026520645))"
41,0.2233,0.2499,0.2577,0.2742,0.2385,0.2279,0.3723,0.29350000000000004,0.3215,0.29910000000000003,0.2107,0.3508,0.2443,0.26430000000000003,0.29410000000000003,0.29860000000000003,0.3501,0.3219,0.2301,41,пары,TT,-0.3026229947924247,-0.8077840109112235,4.821269569251758,"POLYGON ((44.25711650211321 44.69540080813674, 44.259678534704 44.69817634291665, 44.2600104990542 44.69825888610033, 44.26057988544535 44.69820410739784, 44.26204562073491 44.69776412538926, 44.2638117152609 44.69666465656241, 44.26870461836393 44.69379468194472, 44.26941676348893 44.69338266441741, 44.26963319379675 44.69328173197186, 44.25725085869169 44.6953103277941, 44.25711650211321 44.69540080813674))"
42,0.31670000000000004,0.4476,0.369,0.4108,0.2607,0.3517,0.1802,0.4757,0.7731,0.85545,0.3078,0.18805,0.24664999999999998,0.3295,0.35450000000000004,0.7079500000000001,0.8281000000000001,0.25545,0.19,42,озимые,TT,2.8583701945515325,2.9762830057362155,-2.5387529384651093,"POLYGON ((44.29558278298149 44.70070922833607, 44.2990960195505 44.69998539421113, 44.2992200317908 44.69989845523109, 44.2991207439328 44.69963474587085, 44.29879868912919 44.69915041878307, 44.29861761284317 44.69887159007391, 44.29853776250425 44.69869569957228, 44.29924242178679 44.69804227526151, 44.29926538148433 44.69783778269507, 44.29920743251557 44.69754509360707, 44.29910832492453 44.69726676855893, 44.29133976003122 44.68900790314251, 44.29078924042399 44.68920546528673, 44.28973379838511 44.68964106109541, 44.28803276258526 44.69008724086758, 44.28232287647451 44.69118429517668, 44.27093182720535 44.69348735504144, 44.27058212151923 44.69359474713094, 44.2702316803081 44.69376060018412, 44.26930503225999 44.69412009214102, 44.26864419507487 44.69452512916413, 44.26702086189322 44.69569136458315, 44.27144026797357 44.70033120426213, 44.27258811691642 44.70031659622626, 44.27295899216285 44.70015817455825, 44.27518046316298 44.69950723690211, 44.27620852926803 44.69923604044255, 44.27782930791279 44.69909282601834, 44.28040340705976 44.69891905778953, 44.28165368668034 44.69890500399095, 44.28258516764791 44.69898394264315, 44.29189066909026 44.69718570237197, 44.29558278298149 44.70070922833607))"
43,0.23075,0.5014000000000001,0.30160000000000003,0.326,0.22015,0.21895,0.19895,0.3264,0.6253000000000001,0.7603,0.19774999999999998,0.1996,0.26980000000000004,0.2039,0.2612,0.56155,0.7301,0.21965,0.15485,43,яровые,TT,0.3672206567425862,-0.318298306592656,-1.1688151481740583,"POLYGON ((44.29195802073163 44.68871574980543, 44.29831752762732 44.69487208543168, 44.29879208934011 44.69545235915176, 44.30073778948463 44.69809529115111, 44.30995367944475 44.69343015996088, 44.30070556344308 44.68459657925423, 44.29195802073163 44.68871574980543))"
44,0.2087,0.5267000000000001,0.2565,0.28090000000000004,0.1829,0.204,0.1978,0.2713,0.5905,0.8312,0.1923,0.1979,0.26380000000000003,0.1948,0.2121,0.487,0.7681,0.2013,0.2121,44,яровые,TT,-0.20788740746809972,-0.6749167401546775,-1.4930179139654374,"POLYGON ((44.30739393993119 44.68984819208792, 44.30896621363501 44.68858606391144, 44.30773295921999 44.68719000842101, 44.30769337616196 44.68707283485484, 44.30769598761974 44.68685360014295, 44.30998557796652 44.68556656997442, 44.31027240104019 44.68556830258635, 44.31863169127251 44.69344572319361, 44.31881610286425 44.69344682329081, 44.3191249112627 44.69332442296392, 44.32899767377702 44.6883620226296, 44.31658043370744 44.6770700623829, 44.30140501927186 44.68435968433742, 44.30739393993119 44.68984819208792))"
45,0.1935,0.32330000000000003,0.2032,0.2368,0.2487,0.3927,0.1803,0.2641,0.7124,0.8859,0.3279,0.1879,0.2123,0.4258,0.2218,0.3942,0.8675,0.1872,0.1032,45,яровые,TT,-0.381604183483119,3.7639355907715437,-3.841602645042139,"POLYGON ((44.33203284225719 44.6694073072866, 44.3170742052311 44.67689030703161, 44.33053646903189 44.68907265496947, 44.33657853318618 44.68570222191624, 44.3441833533745 44.69265984410035, 44.34544279288465 44.69181930140825, 44.345835881757 44.69148536978148, 44.34612470965961 44.69131162351203, 44.35214106316821 44.68834948868138, 44.33203284225719 44.6694073072866))"
46,0.20199999999999999,0.5072,0.3028,0.2599,0.2275,0.3003,0.1993,0.3128,0.5636,0.7568,0.27190000000000003,0.1927,0.2292,0.34400000000000003,0.2459,0.4109,0.7711,0.2095,0.3857,46,яровые,TT,0.6349729016377224,2.05932495397583,-1.9161090784173813,"POLYGON ((44.35248700679976 44.68856339278756, 44.34844240318851 44.69065615616838, 44.34617394356283 44.69194407733843, 44.34499325936344 44.69307010523557, 44.34639662572651 44.69446307657873, 44.3496784876855 44.69784364854013, 44.35012791890227 44.69797044863967, 44.35114128884663 44.69806391072756, 44.35169326650368 44.69818397890305, 44.35229207696043 44.6986989602612, 44.35298010218689 44.69948485236573, 44.35581898217492 44.70221229283956, 44.3602826100713 44.69980370779628, 44.36098434203278 44.69935451955099, 44.36177172526767 44.6985696221254, 44.36197656663031 44.69857807503143, 44.36229379412224 44.69861638852993, 44.36243731958237 44.69860988153523, 44.36263287718948 44.69853058138313, 44.36280858335004 44.69839270343427, 44.36289231484943 44.69823238713826, 44.35248700679976 44.68856339278756))"
47,0.20074999999999998,0.54735,0.2511,0.2541,0.24005000000000004,0.22744999999999999,0.33085,0.20705,0.34475,0.8359000000000001,0.2086,0.3306,0.21789999999999998,0.2258,0.2118,0.24455,0.7374,0.31035,0.13565,47,пары,TT,-0.4762515042859626,-0.027570382605630113,2.285985671450397,"POLYGON ((44.33804870414026 44.67399910427544, 44.3528588574811 44.68783101124552, 44.36003428357007 44.68420630615783, 44.34489267241428 44.67017974823293, 44.33804870414026 44.67399910427544))"
48,0.19305,0.56305,0.23015,0.2383,0.2218,0.22599999999999998,0.2503,0.20365,0.33740000000000003,0.8642000000000001,0.21725,0.2482,0.2244,0.2248,0.20205,0.22265000000000001,0.7711000000000001,0.23215,0.11825,48,яровые,TT,-1.2783081834565102,0.1774346784057928,-0.07533648935829061,"POLYGON ((44.35240299600444 44.66621759226997, 44.34525873893667 44.6699589421009, 44.36031319161977 44.6839959264023, 44.36732034461912 44.6802163427061, 44.35240299600444 44.66621759226997))"
49,0.1981,0.5062,0.24159999999999998,0.2306,0.23355,0.2128,0.24530000000000002,0.1951,0.3383,0.87295,0.19905,0.24514999999999998,0.2625,0.2113,0.2064,0.22165,0.80335,0.2232,0.1809,49,яровые,TT,-1.1505999224200896,-0.24526786730886543,-0.05395971439069919,"POLYGON ((44.35305134964901 44.66593258594006, 44.36781285830077 44.67990481056774, 44.37508115014695 44.67603849268293, 44.36053759138823 44.6624301836556, 44.36018241673924 44.6621358590487, 44.35305134964901 44.66593258594006))"
50,0.1969,0.5746,0.2244,0.2375,0.2274,0.2125,0.2414,0.1878,0.3281,0.6867000000000001,0.2027,0.2425,0.35500000000000004,0.209,0.1939,0.2138,0.6118,0.2285,0.2044,50,яровые,TT,-1.5805472275924102,0.17653539829132836,0.7386640060227079,"POLYGON ((44.36738504567584 44.65802847409222, 44.36066645170526 44.66188643050226, 44.37546738893609 44.67583962540586, 44.38224761560998 44.67202499127161, 44.36738504567584 44.65802847409222))"
51,0.18155,0.20725,0.22305,0.23715,0.2089,0.19569999999999999,0.2334,0.1998,0.24355,0.26899999999999996,0.18345,0.24095,0.1935,0.19675,0.2013,0.201,0.28590000000000004,0.2281,0.18309999999999998,51,пары,TT,-2.4771934342036834,-2.104929866582096,1.8885775318775415,"POLYGON ((44.36812661548226 44.65763061801135, 44.36891954086398 44.65816120637221, 44.36952786065858 44.65872000376839, 44.36993045885198 44.65936536374778, 44.38222256533928 44.67052663936234, 44.39268821205635 44.66477992047259, 44.37805378130925 44.6523646009375, 44.36812661548226 44.65763061801135))"
52,0.17435,0.19765,0.2157,0.22115,0.1971,0.1825,0.21139999999999998,0.1946,0.24435,0.259,0.1804,0.2212,0.1837,0.1899,0.1878,0.19905,0.2462,0.2209,0.17875000000000002,52,пары,TT,-2.7857800426966235,-2.3927756059452037,1.452156986779532,"POLYGON ((44.38757952455755 44.64713210593073, 44.37849119779082 44.65215138449009, 44.39311554357262 44.66455563227312, 44.4014359164882 44.66009757847463, 44.38757952455755 44.64713210593073))"
53,0.1911,0.6125,0.1938,0.2353,0.51075,0.25145,0.22095,0.2085,0.34140000000000004,0.52115,0.32270000000000004,0.2125,0.5562,0.2129,0.20055,0.2561,0.35395,0.21755000000000002,0.2103,53,яровые,TT,-2.092021619262666,3.783925629847748,1.5430738033851146,"POLYGON ((44.36511758299716 44.65515831060927, 44.36747105423584 44.65718117726741, 44.38736788912493 44.64632704642062, 44.38418527292279 44.64330617467922, 44.36984633438325 44.65058751939505, 44.37085445544265 44.65204014022621, 44.36511758299716 44.65515831060927))"
54,0.1816,0.2766,0.2085,0.2091,0.2065,0.1987,0.2126,0.2051,0.3209,0.2982,0.1996,0.2102,0.2173,0.2087,0.2142,0.2319,0.3154,0.207,0.1736,54,пары,TT,-2.5353822355222952,-1.5069165723759577,0.9408385118818536,"POLYGON ((44.38469110493128 44.64290693859751, 44.3879960303686 44.64597961077781, 44.40701938179041 44.63571663993151, 44.40413938787039 44.63308523587791, 44.38469110493128 44.64290693859751))"
55,0.18430000000000002,0.19295,0.21155,0.21960000000000002,0.1988,0.18025000000000002,0.228,0.19305,0.2315,0.25634999999999997,0.16815,0.2176,0.17115,0.17504999999999998,0.1978,0.19169999999999998,0.254,0.21545,0.159,55,пары,TT,-2.8887933274477513,-2.6940299238626912,1.6503089289148223,"POLYGON ((44.42497872345891 44.62266792386558, 44.40500238280755 44.6327681646212, 44.41173613107635 44.63894211900612, 44.43112358817795 44.62845774134077, 44.42497872345891 44.62266792386558))"
56,0.2045,0.4495,0.1849,0.2267,0.1958,0.1841,0.1921,0.3647,0.7996000000000001,0.8254,0.17980000000000002,0.1886,0.1805,0.1877,0.2624,0.507,0.8591000000000001,0.1849,0.1728,56,яровые,TT,-0.06127763566442707,-1.5089643495449812,-2.304972564173944,"POLYGON ((44.4317152985921 44.62865070628767, 44.42209515677126 44.63378775939594, 44.43217921383081 44.64299943962069, 44.44147243217933 44.63786360123194, 44.4317152985921 44.62865070628767))"
57,0.196,0.4947,0.1784,0.2228,0.1778,0.1792,0.1899,0.3299,0.7354,0.8343,0.1767,0.1805,0.1743,0.1805,0.2441,0.455,0.8541000000000001,0.1831,0.2239,57,яровые,TT,-0.29276795770339215,-1.6040817710680395,-2.3188758327907317,"POLYGON ((44.41200839793357 44.63934913807221, 44.42179553698297 44.64849807570613, 44.43165483708326 44.64323435459747, 44.42177439490741 44.63413694004663, 44.41200839793357 44.63934913807221))"
58,0.18864999999999998,0.30415000000000003,0.19605,0.21635,0.20925,0.2811,0.1861,0.28250000000000003,0.7056500000000001,0.79185,0.23285,0.2011,0.2149,0.33055,0.235,0.38845,0.81935,0.18475,0.1951,58,яровые,TT,-0.4835480338513059,0.7140346003891567,-2.696705562020959,"POLYGON ((44.36430472179548 44.63396306487326, 44.3473680715259 44.64284226839484, 44.35481419341988 44.64987871909946, 44.35896994426312 44.64810425415993, 44.36369045729399 44.65270571021231, 44.3772304171753 44.64558888059477, 44.36430472179548 44.63396306487326))"
59,0.1761,0.34230000000000005,0.17570000000000002,0.20465,0.313,0.41225,0.17665000000000003,0.2379,0.639,0.8474,0.36019999999999996,0.18335,0.28340000000000004,0.42155,0.2006,0.34485,0.81345,0.18259999999999998,0.1962,59,яровые,TT,-0.7474765795485548,4.7830586362827505,-3.4994668984202346,"POLYGON ((44.37920194931296 44.62583034419432, 44.36468787129032 44.63355592539497, 44.37764168566711 44.64542302918983, 44.39223480197426 44.63809089279957, 44.37920194931296 44.62583034419432))"
60,0.1891,0.4087,0.1846,0.2069,0.2735,0.34500000000000003,0.1808,0.3421,0.7262000000000001,0.7795000000000001,0.2697,0.1813,0.2492,0.405,0.2609,0.4459,0.8251000000000001,0.1815,0.1713,60,яровые,TT,-0.26535908741871006,2.9372685400263414,-3.361867766036647,"POLYGON ((44.37963626295353 44.62540881520216, 44.39268821288594 44.63780096817278, 44.40343018858593 44.63237627078729, 44.39034782287046 44.61985361944075, 44.37963626295353 44.62540881520216))"
61,0.17965,0.5079500000000001,0.1958,0.2108,0.2264,0.20635,0.2249,0.2308,0.26070000000000004,0.70345,0.20085,0.2124,0.20555,0.2067,0.2146,0.21434999999999998,0.5403,0.2029,0.17175,61,яровые,TT,-2.0090125795427873,-0.5423378119058889,-0.018305942737573532,"POLYGON ((44.40402745496696 44.63202127637926, 44.40859500493264 44.62973555796513, 44.39533725841886 44.61730026535189, 44.39068678760912 44.61973118492047, 44.40402745496696 44.63202127637926))"
62,0.1819,0.3797,0.2197,0.2088,0.2075,0.2074,0.2127,0.1894,0.2661,0.728,0.191,0.2087,0.1862,0.1948,0.1929,0.2168,0.4597,0.2038,0.1534,62,яровые,TT,-2.2268817449566414,-1.2015848950305201,-0.15261756756976735,"POLYGON ((44.40904730553616 44.62954057173513, 44.41381935818094 44.62723377602384, 44.40036868752502 44.61460074365586, 44.39561647478392 44.61701671407253, 44.40904730553616 44.62954057173513))"
63,0.1787,0.28600000000000003,0.2015,0.2085,0.2139,0.2022,0.2104,0.185,0.2938,0.7098,0.1894,0.2009,0.1879,0.188,0.1844,0.2187,0.5737,0.1914,0.1817,63,яровые,TT,-2.207657580665989,-1.5844428561731376,-0.4672592965948099,"POLYGON ((44.40560415792597 44.61191302373047, 44.40074658849804 44.61441818890495, 44.41426853075401 44.62709173908287, 44.41910219592369 44.62472291586861, 44.40560415792597 44.61191302373047))"
64,0.17804999999999999,0.28835,0.2076,0.203,0.18785000000000002,0.1838,0.20545,0.1867,0.3771,0.7643500000000001,0.1642,0.20174999999999998,0.1771,0.17855,0.1734,0.2089,0.7051000000000001,0.19585000000000002,0.13630000000000003,64,яровые,TT,-2.1279311984920675,-2.2068921834116595,-0.9386198629572522,"POLYGON ((44.42053821554172 44.6038134387836, 44.41353320324303 44.60762558487946, 44.42776223936864 44.62031945238472, 44.43469258987331 44.61688245728112, 44.42053821554172 44.6038134387836))"
65,0.17185,0.2863,0.19955,0.2059,0.1911,0.18495,0.19745000000000001,0.17825000000000002,0.3573,0.73975,0.16315000000000002,0.19615,0.17365,0.18214999999999998,0.1797,0.1999,0.66465,0.18945,0.1582,65,яровые,TT,-2.2463119274694887,-2.1934024954324056,-0.9914528730716957,"POLYGON ((44.41945271022426 44.6244652488014, 44.42736080389724 44.62055861874875, 44.41327583023374 44.60778504895136, 44.40604378291163 44.6116942303418, 44.41945271022426 44.6244652488014))"
66,0.237,0.42910000000000004,0.34940000000000004,0.3367,0.21125,0.24309999999999998,0.18845,0.35200000000000004,0.5794,0.69445,0.22715000000000002,0.19245,0.2497,0.24685,0.2551,0.44115000000000004,0.6966000000000001,0.2353,0.26315,66,озимые,TT,0.7156800836609158,0.17491574575836039,-1.1229026215328823,"POLYGON ((44.34319561451348 44.70118482698317, 44.34832443628555 44.7061984901654, 44.35566404533887 44.70232287087188, 44.35365763534174 44.70029443293003, 44.34319561451348 44.70118482698317))"
67,0.35910000000000003,0.4472,0.3828,0.4573,0.2295,0.2856,0.1725,0.504,0.7754000000000001,0.7966000000000001,0.26680000000000004,0.1762,0.2047,0.3138,0.413,0.7295,0.8371000000000001,0.2943,0.4024,67,озимые,TT,4.1019124891938725,1.4242837846527692,-2.1214592368781817,"POLYGON ((44.32339530010207 44.70494265131642, 44.33342521770201 44.71410780442085, 44.34803529426755 44.70639416472962, 44.34261850237454 44.70147383981762, 44.32339530010207 44.70494265131642))"
68,0.24425000000000002,0.39990000000000003,0.31155,0.30315000000000003,0.1996,0.2185,0.18785000000000002,0.3707,0.67045,0.7891,0.22505,0.1931,0.24040000000000003,0.2227,0.32005000000000006,0.48805,0.7845500000000001,0.20395,0.24125000000000002,68,озимые,TT,0.9211881638577791,-0.37685851436888984,-1.6415294931894702,"POLYGON ((44.29846965327853 44.70857797063308, 44.28672627728949 44.71514118329895, 44.29250258379231 44.72055603184455, 44.30441039581814 44.71399323303212, 44.29846965327853 44.70857797063308))"
69,0.2932,0.4014,0.3635,0.39595,0.2203,0.263,0.1743,0.4298,0.7148,0.7157,0.26155000000000006,0.1778,0.24305,0.26230000000000003,0.35760000000000003,0.49985,0.8147500000000001,0.2401,0.45065,69,озимые,TT,2.6145277077840317,0.7108153163357346,-1.6929411717405096,"POLYGON ((44.30818917063652 44.70308293350644, 44.29917999931083 44.70788804115283, 44.30529597935237 44.71364782429536, 44.31829386010169 44.70652014573928, 44.3187364225951 44.70548500413285, 44.31904572384359 44.70532606558319, 44.32143878031525 44.70399557687102, 44.3190067569028 44.70165705122066, 44.31810180197697 44.70192936805424, 44.31294799509183 44.70274624537801, 44.30818917063652 44.70308293350644))"
70,0.19169999999999998,0.2105,0.254,0.23349999999999999,0.20005,0.19290000000000002,0.2494,0.2395,0.26970000000000005,0.31210000000000004,0.1903,0.2505,0.2049,0.1904,0.2269,0.22155,0.28170000000000006,0.2487,0.1767,70,пары,TT,-1.9819605382870202,-2.08086455353062,2.2448196369531397,"POLYGON ((44.28527625187807 44.71428435304654, 44.27548701991207 44.71929098381531, 44.28244033201402 44.72605121770759, 44.29196179464309 44.72077192956996, 44.28527625187807 44.71428435304654))"
71,0.1893,0.19605,0.23585,0.22275,0.16920000000000002,0.1846,0.25895,0.24250000000000002,0.2459,0.26860000000000006,0.1671,0.2581,0.18115,0.1748,0.23645,0.22135,0.25235,0.25329999999999997,0.18680000000000002,71,пары,TT,-2.085391595768827,-2.800864283559022,2.5873939846393283,"POLYGON ((44.26820123825048 44.71260858039632, 44.27492639776518 44.71903894324423, 44.28483335911236 44.71404406010662, 44.28473919265159 44.71378402512378, 44.27793065215713 44.70742679036438, 44.27437802251207 44.70878554612898, 44.26820123825048 44.71260858039632))"
72,0.2296,0.4597,0.2266,0.2491,0.2243,0.2116,0.2152,0.3509,0.5733,0.8083,0.1966,0.2212,0.26990000000000003,0.2059,0.301,0.4508,0.7985,0.2225,0.2462,72,яровые,TT,0.3276270149159324,-0.5271346849841899,-0.8604745168051209,"POLYGON ((44.27470636494634 44.71942123231101, 44.27053854301637 44.72154332924814, 44.27630885564798 44.72736821733813, 44.28108993595659 44.72541055675575, 44.27470636494634 44.71942123231101))"
